Ngày hạch toán,Đơn hàng,Mã KH,Mã Sản Phẩm,Số lượng bán,Đơn giá,Doanh thu,Giá vốn hàng hóa,Mã nhân viên bán,Chi nhánh
3/14/2024,ĐH6457903,KH-0408,P-559,9,11265000,101385000,67590000,NV190,CN HN
3/14/2024,ĐH1953481,KH-0671,P-277,10,14595000,145950000,97300000,NV050,CN HN
3/14/2024,ĐH4534752,KH-0530,P-450,8,9105000,72840000,48560000,NV210,CN DN
3/14/2024,ĐH7881440,KH-0301,P-228,8,645000,5160000,3440000,NV160,CN DN
3/14/2024,ĐH1403828,KH-0729,P-168,6,18000000,108000000,72000000,NV001,CN HCM
3/14/2024,ĐH5470302,KH-0698,P-467,1,41925000,41925000,27950000,NV045,CN DN
3/14/2024,ĐH7870882,KH-0700,P-275,7,1800000,12600000,8400000,NV118,CN HN
3/14/2024,ĐH4133393,KH-0703,P-758,4,17400000,69600000,46400000,NV128,CN DN
3/14/2024,ĐH5528950,KH-0594,P-543,9,6960000,62640000,41760000,NV157,CN HCM
3/14/2024,ĐH6641753,KH-0336,P-199,3,510000,1530000,1020000,NV053,CN HN
3/14/2024,ĐH5463665,KH-0242,P-062,5,915000,4575000,3050000,NV199,CN HN
3/14/2024,ĐH9831425,KH-0049,P-327,3,1800000,5400000,3600000,NV079,CN HN
3/14/2024,ĐH7703547,KH-0716,P-062,7,915000,6405000,4270000,NV142,CN DN
3/14/2024,ĐH5743401,KH-0655,P-596,5,240000,1200000,800000,NV167,CN DN
3/14/2024,ĐH3524373,KH-0311,P-287,9,13185000,118665000,79110000,NV032,CN HCM
3/14/2024,ĐH8876977,KH-0400,P-588,4,225000,900000,600000,NV007,CN HCM
3/14/2024,ĐH6756588,KH-0038,P-092,9,10035000,90315000,60210000,NV243,CN HN
3/14/2024,ĐH4041817,KH-0285,P-673,10,240000,2400000,1600000,NV090,CN HN
3/14/2024,ĐH9358732,KH-0152,P-199,1,510000,510000,340000,NV055,CN HN
3/14/2024,ĐH4851808,KH-0484,P-465,3,46950000,140850000,93900000,NV208,CN HN
3/14/2024,ĐH4033170,KH-0021,P-358,7,13500000,94500000,63000000,NV199,CN HCM
3/14/2024,ĐH1652540,KH-0231,P-282,8,4005000,32040000,21360000,NV129,CN HN
3/14/2024,ĐH9703015,KH-0637,P-154,9,39495000,355455000,236970000,NV055,CN HCM
3/14/2024,ĐH9578012,KH-0387,P-176,7,14535000,101745000,67830000,NV032,CN HN
3/14/2024,ĐH9386969,KH-0025,P-518,10,6240000,62400000,41600000,NV054,CN HN
3/14/2024,ĐH4079747,KH-0707,P-350,9,19005000,171045000,114030000,NV130,CN HN
3/14/2024,ĐH1306558,KH-0401,P-385,7,4275000,29925000,19950000,NV132,CN HCM
3/14/2024,ĐH8383332,KH-0302,P-431,4,8100000,32400000,21600000,NV153,CN HN
3/14/2024,ĐH9033405,KH-0724,P-542,6,240000,1440000,960000,NV073,CN HCM
3/14/2024,ĐH4514847,KH-0783,P-475,5,150000,750000,500000,NV154,CN DN
3/14/2024,ĐH7298704,KH-0605,P-089,8,2550000,20400000,13600000,NV147,CN HCM
3/14/2024,ĐH9453682,KH-0537,P-145,5,26010000,130050000,86700000,NV003,CN HN
3/14/2024,ĐH5384024,KH-0745,P-116,2,18735000,37470000,24980000,NV088,CN HCM
3/14/2024,ĐH9323435,KH-0028,P-673,6,240000,1440000,960000,NV071,CN HN
3/15/2024,ĐH6385124,KH-0186,P-740,4,85920000,343680000,229120000,NV128,CN HN
3/15/2024,ĐH3577733,KH-0392,P-441,5,4080000,20400000,13600000,NV239,CN HCM
3/15/2024,ĐH2862520,KH-0150,P-744,2,5355000,10710000,7140000,NV058,CN DN
3/15/2024,ĐH5466833,KH-0212,P-725,6,7080000,42480000,28320000,NV205,CN HCM
3/15/2024,ĐH8643120,KH-0183,P-669,8,3315000,26520000,17680000,NV011,CN HCM
3/15/2024,ĐH4670393,KH-0094,P-624,7,6195000,43365000,28910000,NV149,CN HCM
3/15/2024,ĐH3891051,KH-0774,P-288,7,4560000,31920000,21280000,NV155,CN HCM
3/15/2024,ĐH6171400,KH-0325,P-628,3,255000,765000,510000,NV095,CN DN
3/15/2024,ĐH1416246,KH-0395,P-783,10,11445000,114450000,76300000,NV047,CN HCM
3/15/2024,ĐH5172981,KH-0035,P-518,10,6240000,62400000,41600000,NV056,CN HN
3/15/2024,ĐH4436938,KH-0126,P-615,9,4095000,36855000,24570000,NV107,CN HN
3/15/2024,ĐH9332344,KH-0749,P-516,3,10545000,31635000,21090000,NV040,CN HN
3/15/2024,ĐH6138697,KH-0479,P-674,5,180000,900000,600000,NV093,CN HCM
3/15/2024,ĐH2957088,KH-0560,P-559,3,11265000,33795000,22530000,NV008,CN HCM
3/15/2024,ĐH2308686,KH-0777,P-671,4,585000,2340000,1560000,NV122,CN HN
3/15/2024,ĐH4141307,KH-0619,P-003,6,2205000,13230000,8820000,NV184,CN DN
3/15/2024,ĐH6722840,KH-0198,P-041,1,4440000,4440000,2960000,NV218,CN DN
3/15/2024,ĐH3761119,KH-0523,P-379,3,4680000,14040000,9360000,NV221,CN DN
3/15/2024,ĐH9611522,KH-0606,P-063,8,11520000,92160000,61440000,NV007,CN HN
3/15/2024,ĐH1216919,KH-0528,P-300,9,1365000,12285000,8190000,NV242,CN HN
3/15/2024,ĐH1637704,KH-0456,P-486,6,3975000,23850000,15900000,NV212,CN DN
3/15/2024,ĐH9903393,KH-0672,P-356,10,855000,8550000,5700000,NV184,CN HN
3/15/2024,ĐH5119791,KH-0445,P-719,3,585000,1755000,1170000,NV093,CN HCM
3/15/2024,ĐH7224880,KH-0097,P-448,5,21060000,105300000,70200000,NV029,CN HCM
3/16/2024,ĐH4269974,KH-0503,P-144,8,12585000,100680000,67120000,NV123,CN HN
3/16/2024,ĐH4278543,KH-0311,P-345,1,10140000,10140000,6760000,NV188,CN HCM
3/16/2024,ĐH3895205,KH-0566,P-687,6,3315000,19890000,13260000,NV025,CN HCM
3/16/2024,ĐH1185132,KH-0475,P-051,6,495000,2970000,1980000,NV114,CN DN
3/16/2024,ĐH3056386,KH-0714,P-260,6,750000,4500000,3000000,NV064,CN HCM
3/16/2024,ĐH7638124,KH-0764,P-568,9,61110000,549990000,366660000,NV070,CN HCM
3/16/2024,ĐH3681697,KH-0400,P-501,1,10935000,10935000,7290000,NV206,CN DN
3/16/2024,ĐH1927879,KH-0557,P-048,4,13845000,55380000,36920000,NV247,CN HCM
3/16/2024,ĐH2247791,KH-0678,P-781,6,6420000,38520000,25680000,NV137,CN HN
3/16/2024,ĐH4625376,KH-0678,P-433,8,30345000,242760000,161840000,NV229,CN DN
3/16/2024,ĐH1513860,KH-0686,P-664,8,1440000,11520000,7680000,NV032,CN HN
3/16/2024,ĐH2961998,KH-0762,P-055,8,2010000,16080000,10720000,NV117,CN HN
3/16/2024,ĐH6225656,KH-0080,P-273,7,5580000,39060000,26040000,NV244,CN DN
3/16/2024,ĐH5917899,KH-0326,P-397,9,1005000,9045000,6030000,NV022,CN HN
3/16/2024,ĐH1580577,KH-0686,P-668,2,2175000,4350000,2900000,NV212,CN HN
3/16/2024,ĐH8283256,KH-0275,P-352,5,2100000,10500000,7000000,NV107,CN HN
3/16/2024,ĐH3871249,KH-0205,P-216,3,1275000,3825000,2550000,NV208,CN HN
3/16/2024,ĐH3381608,KH-0152,P-513,4,975000,3900000,2600000,NV054,CN HCM
3/16/2024,ĐH8421708,KH-0143,P-428,7,13110000,91770000,61180000,NV194,CN HN
3/16/2024,ĐH4085430,KH-0158,P-700,4,3600000,14400000,9600000,NV172,CN HCM
3/16/2024,ĐH4055537,KH-0176,P-287,6,13185000,79110000,52740000,NV031,CN HCM
3/16/2024,ĐH3900447,KH-0002,P-300,8,1365000,10920000,7280000,NV053,CN DN
3/16/2024,ĐH7499880,KH-0455,P-055,1,2010000,2010000,1340000,NV105,CN DN
3/16/2024,ĐH8823981,KH-0274,P-502,8,36945000,295560000,197040000,NV011,CN HN
3/16/2024,ĐH8212031,KH-0501,P-072,8,165000,1320000,880000,NV134,CN HN
3/16/2024,ĐH7163723,KH-0274,P-111,9,18015000,162135000,108090000,NV016,CN HCM
3/16/2024,ĐH2810172,KH-0052,P-062,9,915000,8235000,5490000,NV074,CN HCM
3/16/2024,ĐH8868841,KH-0439,P-234,8,252510000,2020080000,1346720000,NV176,CN HN
3/16/2024,ĐH8240616,KH-0777,P-159,6,342225000,2053350000,1368900000,NV161,CN HCM
3/16/2024,ĐH8154011,KH-0779,P-254,1,2820000,2820000,1880000,NV090,CN HN
3/16/2024,ĐH1411444,KH-0430,P-062,2,915000,1830000,1220000,NV044,CN DN
3/16/2024,ĐH2418320,KH-0621,P-525,8,8715000,69720000,46480000,NV173,CN DN
3/17/2024,ĐH5529584,KH-0441,P-721,5,315000,1575000,1050000,NV107,CN HN
3/17/2024,ĐH1876155,KH-0639,P-246,1,6090000,6090000,4060000,NV230,CN HCM
3/17/2024,ĐH4541889,KH-0666,P-522,5,12030000,60150000,40100000,NV001,CN HN
3/17/2024,ĐH7444490,KH-0432,P-724,10,675000,6750000,4500000,NV092,CN HCM
3/17/2024,ĐH2153309,KH-0419,P-573,5,1605000,8025000,5350000,NV066,CN DN
3/17/2024,ĐH9182128,KH-0735,P-362,8,4935000,39480000,26320000,NV108,CN DN
3/17/2024,ĐH1873645,KH-0237,P-259,10,195000,1950000,1300000,NV052,CN HCM
3/17/2024,ĐH7944316,KH-0045,P-139,7,2865000,20055000,13370000,NV054,CN HCM
3/17/2024,ĐH1670614,KH-0464,P-021,6,17700000,106200000,70800000,NV049,CN DN
3/17/2024,ĐH6195967,KH-0036,P-576,4,1500000,6000000,4000000,NV104,CN HN
3/17/2024,ĐH8165864,KH-0687,P-283,9,118770000,1068930000,712620000,NV133,CN HN
3/17/2024,ĐH1938389,KH-0276,P-049,4,13755000,55020000,36680000,NV009,CN DN
3/17/2024,ĐH6033919,KH-0113,P-249,8,1635000,13080000,8720000,NV230,CN DN
3/17/2024,ĐH3746670,KH-0090,P-616,6,555000,3330000,2220000,NV076,CN DN
3/17/2024,ĐH5567399,KH-0490,P-763,8,1425000,11400000,7600000,NV205,CN HCM
3/17/2024,ĐH1863798,KH-0003,P-487,2,3870000,7740000,5160000,NV070,CN HCM
3/17/2024,ĐH8536679,KH-0183,P-515,1,5610000,5610000,3740000,NV187,CN HCM
3/17/2024,ĐH6854759,KH-0329,P-034,9,17235000,155115000,103410000,NV160,CN DN
3/17/2024,ĐH9085578,KH-0466,P-519,5,18135000,90675000,60450000,NV157,CN DN
3/17/2024,ĐH9415034,KH-0409,P-695,4,300000,1200000,800000,NV215,CN HN
3/17/2024,ĐH5743017,KH-0385,P-343,4,4755000,19020000,12680000,NV080,CN DN
3/17/2024,ĐH7532455,KH-0168,P-692,8,390000,3120000,2080000,NV203,CN HCM
3/17/2024,ĐH3777488,KH-0397,P-605,5,2040000,10200000,6800000,NV239,CN DN
3/17/2024,ĐH4644302,KH-0261,P-490,10,184275000,1842750000,1228500000,NV243,CN HN
3/17/2024,ĐH2825181,KH-0059,P-388,6,6150000,36900000,24600000,NV173,CN HN
3/17/2024,ĐH4106260,KH-0573,P-047,5,12705000,63525000,42350000,NV231,CN HCM
3/17/2024,ĐH6426028,KH-0488,P-447,10,18450000,184500000,123000000,NV092,CN HN
3/17/2024,ĐH1053194,KH-0456,P-508,4,1215000,4860000,3240000,NV099,CN DN
3/17/2024,ĐH7871028,KH-0343,P-366,9,480000,4320000,2880000,NV197,CN HN
3/17/2024,ĐH1438878,KH-0779,P-773,6,825000,4950000,3300000,NV005,CN HCM
3/17/2024,ĐH5446341,KH-0412,P-332,8,1380000,11040000,7360000,NV219,CN DN
3/18/2024,ĐH3269848,KH-0182,P-714,7,26280000,183960000,122640000,NV221,CN DN
3/18/2024,ĐH1220549,KH-0561,P-173,9,32265000,290385000,193590000,NV111,CN HN
3/18/2024,ĐH6480545,KH-0310,P-092,2,10035000,20070000,13380000,NV060,CN DN
3/18/2024,ĐH1175295,KH-0218,P-230,1,2790000,2790000,1860000,NV065,CN HN
3/18/2024,ĐH4419709,KH-0254,P-680,7,4920000,34440000,22960000,NV024,CN DN
3/18/2024,ĐH7366712,KH-0676,P-511,1,120000,120000,80000,NV111,CN DN
3/18/2024,ĐH1372852,KH-0406,P-520,5,9975000,49875000,33250000,NV200,CN HN
3/18/2024,ĐH8967735,KH-0190,P-744,1,5355000,5355000,3570000,NV012,CN DN
3/18/2024,ĐH2543153,KH-0079,P-711,4,2040000,8160000,5440000,NV068,CN HCM
3/18/2024,ĐH6881527,KH-0399,P-481,5,8955000,44775000,29850000,NV091,CN HCM
3/18/2024,ĐH1019657,KH-0598,P-254,1,2820000,2820000,1880000,NV010,CN HN
3/18/2024,ĐH6481620,KH-0759,P-299,8,1035000,8280000,5520000,NV151,CN HN
3/18/2024,ĐH3774054,KH-0658,P-269,1,660000,660000,440000,NV111,CN HN
3/18/2024,ĐH5325209,KH-0165,P-251,10,29910000,299100000,199400000,NV109,CN HCM
3/18/2024,ĐH9399590,KH-0773,P-250,10,46350000,463500000,309000000,NV003,CN DN
3/18/2024,ĐH4976149,KH-0044,P-266,10,1575000,15750000,10500000,NV087,CN HCM
3/18/2024,ĐH3400163,KH-0743,P-374,6,8100000,48600000,32400000,NV193,CN DN
3/18/2024,ĐH1047859,KH-0649,P-633,1,375000,375000,250000,NV242,CN HCM
3/18/2024,ĐH2983099,KH-0363,P-331,7,76515000,535605000,357070000,NV099,CN HCM
3/18/2024,ĐH9569580,KH-0679,P-006,4,6870000,27480000,18320000,NV190,CN HCM
3/18/2024,ĐH3548834,KH-0566,P-779,4,525000,2100000,1400000,NV248,CN DN
3/18/2024,ĐH8925118,KH-0161,P-798,6,4680000,28080000,18720000,NV031,CN HCM
3/18/2024,ĐH1050454,KH-0048,P-382,2,10635000,21270000,14180000,NV128,CN HN
3/18/2024,ĐH5728526,KH-0236,P-331,3,76515000,229545000,153030000,NV226,CN HN
3/18/2024,ĐH4300651,KH-0670,P-471,5,1845000,9225000,6150000,NV121,CN DN
3/18/2024,ĐH8826691,KH-0697,P-296,5,240000,1200000,800000,NV197,CN HN
3/18/2024,ĐH3017120,KH-0529,P-720,6,4215000,25290000,16860000,NV127,CN DN
3/18/2024,ĐH9345879,KH-0368,P-286,10,195000,1950000,1300000,NV206,CN DN
3/18/2024,ĐH4841342,KH-0245,P-198,10,5730000,57300000,38200000,NV197,CN HCM
3/18/2024,ĐH5217920,KH-0173,P-232,10,1650000,16500000,11000000,NV069,CN HCM
3/18/2024,ĐH4498670,KH-0238,P-064,1,3615000,3615000,2410000,NV126,CN DN
3/18/2024,ĐH3686893,KH-0250,P-464,10,945000,9450000,6300000,NV019,CN HN
3/18/2024,ĐH3757355,KH-0554,P-178,9,47445000,427005000,284670000,NV165,CN HCM
3/19/2024,ĐH2316201,KH-0382,P-611,8,7980000,63840000,42560000,NV027,CN HCM
3/19/2024,ĐH9123914,KH-0332,P-054,8,300000,2400000,1600000,NV006,CN HN
3/19/2024,ĐH1308081,KH-0703,P-662,1,3720000,3720000,2480000,NV197,CN HN
3/19/2024,ĐH8136809,KH-0463,P-215,6,615000,3690000,2460000,NV149,CN HN
3/19/2024,ĐH4077032,KH-0525,P-764,7,1875000,13125000,8750000,NV123,CN DN
3/19/2024,ĐH3629374,KH-0427,P-735,8,16500000,132000000,88000000,NV038,CN HN
3/19/2024,ĐH7836049,KH-0607,P-561,10,8460000,84600000,56400000,NV070,CN DN
3/19/2024,ĐH4226746,KH-0469,P-246,10,6090000,60900000,40600000,NV045,CN DN
3/19/2024,ĐH7872132,KH-0121,P-320,5,23895000,119475000,79650000,NV094,CN HN
3/19/2024,ĐH5189982,KH-0458,P-437,7,38415000,268905000,179270000,NV020,CN HN
3/19/2024,ĐH2402318,KH-0045,P-237,5,195000,975000,650000,NV233,CN DN
3/19/2024,ĐH1695081,KH-0543,P-417,4,62565000,250260000,166840000,NV156,CN HN
3/19/2024,ĐH5792649,KH-0337,P-655,5,195000,975000,650000,NV196,CN HN
3/19/2024,ĐH2144411,KH-0004,P-130,4,11445000,45780000,30520000,NV097,CN DN
3/19/2024,ĐH7697444,KH-0374,P-381,4,1965000,7860000,5240000,NV063,CN HCM
3/19/2024,ĐH7582237,KH-0453,P-218,10,328995000,3289950000,2193300000,NV022,CN DN
3/19/2024,ĐH2735973,KH-0178,P-510,10,270000,2700000,1800000,NV115,CN HN
3/19/2024,ĐH2038390,KH-0684,P-754,4,435000,1740000,1160000,NV245,CN HN
3/19/2024,ĐH1473219,KH-0291,P-023,5,9015000,45075000,30050000,NV224,CN HN
3/19/2024,ĐH6739921,KH-0203,P-497,8,12465000,99720000,66480000,NV089,CN DN
3/19/2024,ĐH2765845,KH-0066,P-456,6,8160000,48960000,32640000,NV214,CN DN
3/19/2024,ĐH1690641,KH-0342,P-475,6,150000,900000,600000,NV073,CN HCM
3/19/2024,ĐH4312575,KH-0020,P-445,7,3420000,23940000,15960000,NV225,CN HN
3/19/2024,ĐH8533397,KH-0288,P-606,8,315000,2520000,1680000,NV015,CN DN
3/19/2024,ĐH2129386,KH-0325,P-111,1,18015000,18015000,12010000,NV072,CN DN
3/19/2024,ĐH3892726,KH-0477,P-016,5,7050000,35250000,23500000,NV181,CN HCM
3/19/2024,ĐH6015238,KH-0724,P-473,5,19425000,97125000,64750000,NV086,CN DN
3/19/2024,ĐH8464819,KH-0315,P-250,10,46350000,463500000,309000000,NV091,CN HN
3/19/2024,ĐH2031382,KH-0671,P-228,4,645000,2580000,1720000,NV182,CN DN
3/19/2024,ĐH4278199,KH-0058,P-175,9,25200000,226800000,151200000,NV058,CN HCM
3/20/2024,ĐH2556493,KH-0486,P-515,9,5610000,50490000,33660000,NV095,CN HCM
3/20/2024,ĐH4455492,KH-0503,P-560,2,1470000,2940000,1960000,NV167,CN DN
3/20/2024,ĐH2439261,KH-0136,P-404,8,120000,960000,640000,NV163,CN HN
3/20/2024,ĐH3710230,KH-0129,P-656,1,3315000,3315000,2210000,NV090,CN DN
3/20/2024,ĐH6392661,KH-0331,P-440,4,12150000,48600000,32400000,NV116,CN DN
3/20/2024,ĐH2593351,KH-0242,P-694,3,540000,1620000,1080000,NV237,CN HCM
3/20/2024,ĐH3885126,KH-0074,P-598,1,675000,675000,450000,NV208,CN HCM
3/20/2024,ĐH5722141,KH-0596,P-365,9,11640000,104760000,69840000,NV026,CN DN
3/20/2024,ĐH6088438,KH-0479,P-257,2,45840000,91680000,61120000,NV202,CN HN
3/20/2024,ĐH6713101,KH-0165,P-106,6,27030000,162180000,108120000,NV233,CN HN
3/20/2024,ĐH9812019,KH-0639,P-019,1,3015000,3015000,2010000,NV067,CN HCM
3/20/2024,ĐH6340910,KH-0514,P-784,1,480000,480000,320000,NV152,CN DN
3/20/2024,ĐH8265761,KH-0518,P-620,1,10380000,10380000,6920000,NV198,CN DN
3/20/2024,ĐH9715427,KH-0648,P-656,4,3315000,13260000,8840000,NV132,CN DN
3/20/2024,ĐH4077067,KH-0456,P-799,9,105000,945000,630000,NV031,CN DN
3/20/2024,ĐH2458680,KH-0443,P-444,8,61770000,494160000,329440000,NV076,CN DN
3/20/2024,ĐH1615952,KH-0325,P-426,8,12075000,96600000,64400000,NV146,CN DN
3/20/2024,ĐH5175405,KH-0020,P-781,6,6420000,38520000,25680000,NV120,CN HN
3/20/2024,ĐH3607087,KH-0284,P-055,9,2010000,18090000,12060000,NV103,CN DN
3/20/2024,ĐH2486013,KH-0206,P-118,5,1770000,8850000,5900000,NV144,CN HCM
3/20/2024,ĐH9985504,KH-0622,P-542,4,240000,960000,640000,NV025,CN HCM
3/21/2024,ĐH1154516,KH-0286,P-687,9,3315000,29835000,19890000,NV071,CN DN
3/21/2024,ĐH8693514,KH-0511,P-775,4,225000,900000,600000,NV212,CN HCM
3/21/2024,ĐH3429856,KH-0730,P-056,6,15855000,95130000,63420000,NV187,CN HN
3/21/2024,ĐH4877165,KH-0369,P-046,10,17055000,170550000,113700000,NV005,CN HCM
3/21/2024,ĐH5608846,KH-0166,P-205,4,19800000,79200000,52800000,NV018,CN DN
3/21/2024,ĐH9977249,KH-0100,P-613,5,2775000,13875000,9250000,NV200,CN DN
3/21/2024,ĐH7830346,KH-0043,P-779,4,525000,2100000,1400000,NV248,CN DN
3/21/2024,ĐH2511748,KH-0146,P-520,6,9975000,59850000,39900000,NV069,CN DN
3/21/2024,ĐH1484724,KH-0358,P-305,7,2040000,14280000,9520000,NV134,CN HN
3/21/2024,ĐH1240789,KH-0230,P-461,7,3675000,25725000,17150000,NV193,CN DN
3/21/2024,ĐH8047475,KH-0480,P-273,4,5580000,22320000,14880000,NV138,CN HN
3/21/2024,ĐH4017549,KH-0413,P-713,7,240000,1680000,1120000,NV169,CN HN
3/21/2024,ĐH3145531,KH-0255,P-414,6,13320000,79920000,53280000,NV143,CN HN
3/21/2024,ĐH5549747,KH-0613,P-298,1,12585000,12585000,8390000,NV188,CN HCM
3/21/2024,ĐH5263130,KH-0419,P-281,1,24540000,24540000,16360000,NV016,CN HCM
3/21/2024,ĐH3194952,KH-0254,P-090,6,3585000,21510000,14340000,NV178,CN DN
3/21/2024,ĐH2522224,KH-0545,P-524,5,1335000,6675000,4450000,NV193,CN DN
3/21/2024,ĐH3252636,KH-0356,P-464,1,945000,945000,630000,NV237,CN HN
3/21/2024,ĐH9540141,KH-0553,P-067,4,690000,2760000,1840000,NV173,CN DN
3/21/2024,ĐH4727671,KH-0135,P-785,5,720000,3600000,2400000,NV197,CN HCM
3/21/2024,ĐH1190588,KH-0224,P-662,1,3720000,3720000,2480000,NV158,CN DN
3/21/2024,ĐH4170511,KH-0696,P-449,6,3105000,18630000,12420000,NV176,CN HN
3/21/2024,ĐH7837779,KH-0033,P-229,6,750000,4500000,3000000,NV155,CN HCM
3/21/2024,ĐH9009224,KH-0338,P-144,3,12585000,37755000,25170000,NV070,CN DN
3/21/2024,ĐH8751376,KH-0550,P-681,1,1650000,1650000,1100000,NV103,CN HCM
3/21/2024,ĐH6788056,KH-0743,P-485,4,3825000,15300000,10200000,NV032,CN HN
3/21/2024,ĐH5580508,KH-0606,P-126,3,33075000,99225000,66150000,NV225,CN HCM
3/22/2024,ĐH2985028,KH-0016,P-334,3,4005000,12015000,8010000,NV123,CN HCM
3/22/2024,ĐH7181001,KH-0262,P-732,3,15810000,47430000,31620000,NV050,CN HCM
3/22/2024,ĐH4820516,KH-0322,P-234,6,252510000,1515060000,1010040000,NV045,CN HCM
3/22/2024,ĐH4241182,KH-0435,P-237,3,195000,585000,390000,NV203,CN HN
3/22/2024,ĐH7903031,KH-0181,P-354,5,1200000,6000000,4000000,NV092,CN DN
3/22/2024,ĐH1478545,KH-0373,P-253,4,885000,3540000,2360000,NV128,CN DN
3/22/2024,ĐH8008880,KH-0786,P-487,10,3870000,38700000,25800000,NV178,CN DN
3/22/2024,ĐH5432526,KH-0425,P-176,3,14535000,43605000,29070000,NV240,CN DN
3/22/2024,ĐH9124495,KH-0602,P-693,9,1515000,13635000,9090000,NV006,CN HN
3/22/2024,ĐH5052135,KH-0343,P-587,6,1800000,10800000,7200000,NV080,CN DN
3/22/2024,ĐH1843381,KH-0738,P-011,6,15885000,95310000,63540000,NV209,CN DN
3/22/2024,ĐH6637644,KH-0443,P-558,2,3000000,6000000,4000000,NV161,CN HN
3/22/2024,ĐH5795324,KH-0577,P-001,6,26925000,161550000,107700000,NV104,CN HN
3/22/2024,ĐH1488079,KH-0481,P-770,4,7755000,31020000,20680000,NV224,CN HCM
3/22/2024,ĐH2820465,KH-0384,P-342,10,45870000,458700000,305800000,NV062,CN HCM
3/22/2024,ĐH3922435,KH-0113,P-459,1,126675000,126675000,84450000,NV011,CN DN
3/22/2024,ĐH9791119,KH-0266,P-129,5,10515000,52575000,35050000,NV249,CN HN
3/22/2024,ĐH1546095,KH-0284,P-570,4,495000,1980000,1320000,NV138,CN DN
3/22/2024,ĐH8978619,KH-0552,P-572,2,24315000,48630000,32420000,NV149,CN HCM
3/22/2024,ĐH4102225,KH-0659,P-146,7,15240000,106680000,71120000,NV059,CN HN
3/22/2024,ĐH1720300,KH-0324,P-530,9,28980000,260820000,173880000,NV151,CN DN
3/22/2024,ĐH7761736,KH-0236,P-204,3,42120000,126360000,84240000,NV235,CN DN
3/22/2024,ĐH5174333,KH-0678,P-289,9,1350000,12150000,8100000,NV153,CN HCM
3/23/2024,ĐH1816294,KH-0549,P-367,6,145080000,870480000,580320000,NV110,CN DN
3/23/2024,ĐH4078910,KH-0120,P-584,5,1155000,5775000,3850000,NV030,CN HCM
3/23/2024,ĐH6636806,KH-0385,P-211,8,11610000,92880000,61920000,NV174,CN HCM
3/23/2024,ĐH6995646,KH-0425,P-458,7,17685000,123795000,82530000,NV198,CN HCM
3/23/2024,ĐH5431765,KH-0455,P-164,3,5445000,16335000,10890000,NV106,CN HN
3/23/2024,ĐH7533764,KH-0061,P-502,2,36945000,73890000,49260000,NV058,CN HN
3/23/2024,ĐH7297852,KH-0020,P-071,1,795000,795000,530000,NV100,CN HN
3/23/2024,ĐH3751514,KH-0144,P-073,7,9795000,68565000,45710000,NV247,CN HCM
3/23/2024,ĐH2381658,KH-0586,P-389,3,5835000,17505000,11670000,NV100,CN HN
3/23/2024,ĐH5188863,KH-0667,P-705,4,9300000,37200000,24800000,NV178,CN DN
3/23/2024,ĐH4690502,KH-0455,P-644,1,12600000,12600000,8400000,NV047,CN DN
3/23/2024,ĐH6814673,KH-0129,P-785,9,720000,6480000,4320000,NV092,CN HN
3/23/2024,ĐH8572987,KH-0324,P-551,10,2610000,26100000,17400000,NV033,CN HN
3/23/2024,ĐH4910835,KH-0543,P-798,3,4680000,14040000,9360000,NV050,CN HN
3/23/2024,ĐH5506875,KH-0576,P-231,3,135000,405000,270000,NV089,CN HN
3/23/2024,ĐH9469637,KH-0426,P-748,3,41955000,125865000,83910000,NV020,CN DN
3/23/2024,ĐH3235929,KH-0290,P-355,10,67860000,678600000,452400000,NV076,CN HN
3/23/2024,ĐH9550085,KH-0216,P-207,9,4410000,39690000,26460000,NV131,CN DN
3/23/2024,ĐH8901634,KH-0709,P-139,8,2865000,22920000,15280000,NV094,CN DN
3/23/2024,ĐH5229021,KH-0388,P-710,4,2535000,10140000,6760000,NV074,CN HCM
3/23/2024,ĐH2688052,KH-0189,P-771,7,120000,840000,560000,NV189,CN DN
3/23/2024,ĐH1300486,KH-0033,P-043,8,17925000,143400000,95600000,NV003,CN HN
3/24/2024,ĐH2221721,KH-0164,P-566,6,7335000,44010000,29340000,NV036,CN DN
3/24/2024,ĐH1005727,KH-0421,P-116,10,18735000,187350000,124900000,NV244,CN DN
3/24/2024,ĐH7324057,KH-0228,P-629,10,255000,2550000,1700000,NV039,CN HCM
3/24/2024,ĐH8054155,KH-0045,P-572,10,24315000,243150000,162100000,NV172,CN DN
3/24/2024,ĐH3590032,KH-0176,P-204,2,42120000,84240000,56160000,NV081,CN DN
3/24/2024,ĐH8313130,KH-0125,P-490,6,184275000,1105650000,737100000,NV065,CN DN
3/24/2024,ĐH1044747,KH-0534,P-488,3,213885000,641655000,427770000,NV182,CN HN
3/24/2024,ĐH6956577,KH-0694,P-779,8,525000,4200000,2800000,NV023,CN DN
3/24/2024,ĐH1716079,KH-0367,P-792,4,375000,1500000,1000000,NV029,CN HN
3/24/2024,ĐH6608476,KH-0175,P-567,3,277770000,833310000,555540000,NV117,CN DN
3/24/2024,ĐH4145096,KH-0375,P-331,1,76515000,76515000,51010000,NV155,CN DN
3/24/2024,ĐH8972273,KH-0535,P-643,2,585000,1170000,780000,NV196,CN DN
3/24/2024,ĐH4755237,KH-0179,P-374,6,8100000,48600000,32400000,NV205,CN DN
